date,energy_kwh,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),global_tilted_irradiance (W/m²),terrestrial_radiation (W/m²),weather_code (wmo code),wind_speed_10m (km/h),visibility (m),is_day (),radiation_sum
2025-01-01,,7.204166666666667,89.26041666666667,5.545833333333333,1.390625,5.15625,0.04479166666666667,5.111458333333333,0.19999999999999998,5.15625,83.88125000000001,21.8125,32.442708333333336,23003.75,0.3333333333333333,495.0
2025-01-02,,4.079166666666667,90.46875,2.6489583333333333,0.8291666666666666,25.302083333333332,5.515625,19.786458333333332,26.04895833333333,25.302083333333332,84.54166666666667,18.25,10.878124999999999,16154.791666666666,0.3333333333333333,2429.0
2025-01-03,,1.5229166666666665,90.4375,0.11562499999999998,-2.4968749999999997,34.302083333333336,14.589583333333332,19.712500000000002,66.25625000000001,34.291666666666664,85.25104166666667,2.0,13.197916666666666,16861.458333333332,0.3333333333333333,3293.0
2025-01-04,,0.853125,89.9375,-0.615625,-2.8333333333333335,26.864583333333332,6.1968749999999995,20.667708333333334,26.85625,26.864583333333332,86.02187500000001,4.489583333333333,10.195833333333333,16419.583333333332,0.3333333333333333,2579.0
2025-01-05,,6.9281250000000005,94.26041666666667,6.069791666666667,2.53125,1.2916666666666667,0.0,1.2916666666666667,0.008333333333333333,1.2916666666666667,86.84166666666665,45.583333333333336,24.453125,12777.083333333334,0.3333333333333333,124.0
2025-01-06,,8.023958333333333,88.13541666666667,6.173958333333334,2.6354166666666665,12.541666666666666,1.2416666666666667,11.299999999999999,7.089583333333334,12.541666666666666,87.70937500000001,16.833333333333332,30.864583333333332,29626.25,0.3333333333333333,1204.0
2025-01-07,,2.0677083333333335,95.17708333333333,1.3895833333333334,-2.3177083333333335,20.729166666666668,4.876041666666667,15.853125,31.28333333333333,20.697916666666668,88.63333333333333,10.625,17.105208333333334,8127.291666666667,0.3333333333333333,1990.0
2025-01-08,,0.9822916666666667,95.92708333333333,0.4135416666666667,-2.6999999999999997,10.21875,0.4635416666666667,9.755208333333334,2.4854166666666666,10.208333333333334,89.625,21.1875,11.265625,8412.5,0.3333333333333333,981.0
2025-01-09,,0.9031250000000001,92.625,-0.15416666666666667,-3.2854166666666664,38.791666666666664,15.285416666666668,23.506249999999998,64.909375,38.739583333333336,90.67916666666667,18.84375,14.133333333333333,16265.416666666666,0.34375,3724.0
2025-01-10,,-1.1854166666666666,95.41666666666667,-1.8322916666666667,-4.730208333333334,49.791666666666664,23.943749999999998,25.847916666666666,101.76979166666666,49.729166666666664,91.80416666666667,10.072916666666666,8.058333333333334,15119.583333333334,0.34375,4780.0
2025-01-11,,-0.31354166666666666,96.82291666666667,-0.7520833333333333,-3.4177083333333336,55.177083333333336,28.277083333333334,26.900000000000002,121.778125,55.145833333333336,92.98854166666666,8.270833333333334,6.109375,6703.125,0.34375,5297.0
2025-01-12,,1.3979166666666665,96.40625,0.8989583333333333,-1.3270833333333334,33.916666666666664,10.223958333333334,23.692708333333332,45.661458333333336,33.90625,94.2375,4.604166666666667,5.227083333333334,7121.666666666667,0.34375,3256.0
