date,energy_kwh,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),global_tilted_irradiance (W/m²),terrestrial_radiation (W/m²),weather_code (wmo code),wind_speed_10m (km/h),visibility (m),is_day (),radiation_sum
2025-06-14,10.955,21.557291666666668,71.27083333333333,15.90625,21.934375,221.9375,90.67708333333333,131.26041666666666,152.40625,221.90625,483.10833333333335,2.15625,12.414583333333333,19671.25,0.6875,21306.0
2025-06-15,15.064,19.10625,60.625,10.992708333333333,17.95,302.3125,183.02395833333333,119.28854166666667,279.20520833333336,302.2604166666667,483.4197916666667,0.78125,12.040625,27117.708333333332,0.6875,29022.0
2025-06-16,15.255,19.830208333333335,61.239583333333336,11.586458333333333,19.294791666666665,326.90625,213.515625,113.390625,337.9447916666667,326.84375,483.65520833333335,0.07291666666666667,9.358333333333333,29882.083333333332,0.6875,31383.0
2025-06-17,12.633,21.535416666666666,53.947916666666664,11.192708333333334,21.428124999999998,319.7395833333333,204.05729166666666,115.68229166666667,320.09583333333336,319.6770833333333,483.840625,1.3229166666666667,5.651041666666667,31348.541666666668,0.6875,30695.0
2025-06-18,14.734,21.042708333333334,60.15625,12.502083333333333,20.840625,325.1875,212.11666666666667,113.07083333333333,329.36354166666666,325.125,483.95208333333335,1.4375,9.222916666666666,26149.583333333332,0.6875,31218.0
2025-06-19,15.779,21.974999999999998,56.947916666666664,12.1875,21.65416666666667,338.3854166666667,230.83958333333337,107.54583333333333,356.75,338.3125,484.01458333333335,0.08333333333333333,9.710416666666667,28214.375,0.6875,32485.0
2025-06-20,15.169,22.751041666666666,46.520833333333336,9.914583333333333,21.328125,300.0625,178.91666666666666,121.14583333333333,276.625,300.0520833333333,484.00624999999997,1.9479166666666667,11.518749999999999,37119.166666666664,0.6875,28806.0
2025-06-21,16.176,25.677083333333332,36.15625,8.642708333333333,24.628125,344.8958333333333,239.90104166666666,104.99479166666667,370.90625,344.8854166666667,483.9354166666667,0.2708333333333333,7.926041666666666,41353.541666666664,0.6875,33110.0
2025-06-22,13.326,22.541666666666668,55.677083333333336,12.985416666666666,21.635416666666668,203.90625,101.14270833333335,102.76354166666665,166.36666666666667,203.89583333333334,483.8041666666666,4.0625,13.827083333333334,30251.041666666668,0.6875,19575.0
2025-06-23,11.373,19.202083333333334,59.270833333333336,10.416666666666666,16.940625,235.28125,121.18333333333334,114.09791666666666,180.86875,235.28125,483.62083333333334,5.375,18.147916666666667,28781.666666666668,0.6875,22587.0
2025-06-24,7.868,18.766666666666666,70.85416666666667,13.190624999999999,17.159375,168.8125,65.359375,103.453125,137.53541666666666,168.80208333333334,483.3625,1.1458333333333333,18.288541666666667,21498.541666666668,0.6875,16206.0
